user_id,variant,pre_signup_value,device,country,converted,revenue,experiment_notes
5466,control,19.52,mobile,ID,0,0.0,
5467,control,25.02,mobile,SG,0,0.0,
5468,treatment,12.32,desktop,PH,0,0.0,
5469,treatment,49.03,mobile,ID,1,22.92,
5470,treatment,,mobile,ID,0,0.0,
5471,treatment,44.57,desktop,SG,0,0.0,
5472,control,21.59,mobile,PH,0,0.0,
5473,control,14.21,mobile,ID,0,0.0,
5474,treatment,45.81,mobile,MY,0,0.0,
5475,control,17.31,mobile,PH,0,0.0,
5476,control,13.65,mobile,VN,0,0.0,
5477,treatment,17.6,desktop,MY,0,0.0,
5478,control,11.25,mobile,SG,0,0.0,
5479,treatment,104.31,mobile,SG,0,0.0,
5480,treatment,61.72,mobile,VN,0,0.0,
5481,treatment,6.6,,MY,1,92.71,
5482,treatment,13.51,desktop,MY,0,0.0,
5483,control,10.85,mobile,SG,0,0.0,
5484,treatment,24.05,mobile,MY,1,24.34,
5485,control,90.66,mobile,SG,0,0.0,
5486,treatment,36.91,mobile,MY,0,0.0,
5487,treatment,9.26,desktop,MY,0,0.0,
5488,control,,desktop,SG,0,0.0,
5489,control,41.16,desktop,ID,1,43.97,
5490,control,16.07,mobile,PH,0,0.0,
5491,control,65.25,desktop,PH,1,39.3,
5492,treatment,34.81,desktop,ID,0,0.0,
5493,treatment,52.87,,MY,0,0.0,
5494,control,16.98,mobile,VN,0,0.0,
5495,treatment,38.79,mobile,PH,0,0.0,
5496,treatment,10.19,mobile,ID,0,0.0,
5497,treatment,26.14,mobile,PH,0,0.0,
5498,control,13.55,desktop,SG,1,7.04,
5499,control,41.17,mobile,MY,0,0.0,
5500,treatment,34.97,,MY,0,0.0,
5501,treatment,23.03,mobile,PH,0,0.0,
5502,control,,mobile,ID,0,0.0,
5503,treatment,57.06,,SG,0,0.0,
5504,control,34.17,mobile,ID,0,0.0,
5505,treatment,17.94,mobile,PH,0,0.0,
5506,treatment,18.83,mobile,MY,0,0.0,
5507,control,8.89,desktop,ID,1,44.2,
5508,treatment,27.37,mobile,PH,0,0.0,
5509,treatment,8.31,desktop,MY,0,0.0,
5510,control,19.76,mobile,ID,0,0.0,
5511,treatment,24.8,desktop,PH,0,0.0,
5512,control,49.88,mobile,PH,1,4.99,
5513,control,26.79,desktop,MY,1,21.14,
5514,treatment,11.23,mobile,SG,0,0.0,
5515,control,4.56,mobile,ID,0,0.0,
5516,control,9.6,mobile,ID,0,0.0,
5517,treatment,18.7,mobile,SG,1,28.15,
5518,treatment,,desktop,SG,1,35.52,
5519,treatment,57.35,mobile,PH,0,0.0,
5520,control,47.96,mobile,PH,1,19.45,
5521,control,3.25,desktop,PH,0,0.0,
5522,treatment,59.52,mobile,SG,0,0.0,
5523,control,42.39,mobile,VN,0,0.0,
5524,control,20.92,mobile,ID,0,0.0,
5525,control,14.31,mobile,SG,0,0.0,
5526,treatment,25.13,desktop,ID,0,0.0,
5527,control,35.82,desktop,ID,0,0.0,
5528,treatment,36.2,desktop,PH,0,0.0,
5529,control,42.92,mobile,SG,0,0.0,
5530,treatment,5.39,desktop,PH,0,0.0,
5531,treatment,44.77,desktop,SG,0,0.0,
5532,treatment,22.8,desktop,MY,1,103.63,
5533,control,17.13,mobile,ID,0,0.0,
5534,control,33.21,mobile,SG,1,37.31,
5535,control,6.91,mobile,PH,0,0.0,
5536,control,102.36,mobile,ID,1,42.38,
5537,control,19.14,mobile,ID,0,0.0,
5538,treatment,56.84,mobile,PH,0,0.0,
5539,control,,desktop,ID,0,0.0,
5540,control,46.44,mobile,SG,0,0.0,
5541,treatment,53.74,mobile,PH,0,0.0,
5542,control,,desktop,PH,0,0.0,
5543,treatment,48.13,mobile,VN,1,34.35,
5544,control,35.9,mobile,MY,0,0.0,
5545,treatment,,mobile,VN,0,0.0,
5546,treatment,12.97,mobile,PH,0,0.0,
5547,control,36.82,desktop,ID,0,0.0,
5548,control,17.29,,ID,0,0.0,
5549,treatment,12.55,mobile,SG,0,0.0,
5550,treatment,50.92,mobile,MY,0,0.0,
5551,control,24.72,mobile,SG,0,0.0,
5552,treatment,69.92,desktop,PH,0,0.0,
5553,treatment,24.43,mobile,MY,0,0.0,
5554,treatment,,desktop,ID,0,0.0,
5555,control,49.7,mobile,SG,0,0.0,
5556,treatment,42.33,desktop,SG,0,0.0,
5557,control,,mobile,SG,0,0.0,
5558,treatment,30.96,,ID,0,0.0,
5559,control,2.32,desktop,VN,0,0.0,
5560,control,68.25,mobile,MY,0,0.0,
5561,treatment,32.57,mobile,ID,0,0.0,
5562,control,21.78,mobile,MY,0,0.0,
5563,treatment,105.96,mobile,SG,0,0.0,
5564,control,39.73,mobile,ID,0,0.0,
5565,control,24.38,desktop,PH,0,0.0,
5566,treatment,11.98,desktop,SG,0,0.0,
5567,treatment,15.6,desktop,ID,1,16.39,
5568,control,,mobile,ID,0,0.0,
5569,control,37.1,mobile,ID,0,0.0,
5570,control,75.01,mobile,VN,0,0.0,
5571,control,45.1,mobile,VN,1,24.09,
5572,control,50.24,mobile,ID,0,0.0,
5573,control,61.14,desktop,ID,0,0.0,
5574,control,28.88,desktop,ID,0,0.0,
5575,treatment,13.64,mobile,ID,0,0.0,
5576,control,,desktop,MY,0,0.0,
5577,control,13.48,desktop,SG,0,0.0,
5578,control,,mobile,SG,0,0.0,
5579,treatment,11.01,desktop,PH,0,0.0,
5580,treatment,22.23,desktop,SG,0,0.0,
5581,treatment,47.5,desktop,SG,0,0.0,
5582,treatment,10.92,mobile,PH,0,0.0,
5583,treatment,14.81,mobile,VN,0,0.0,
5584,treatment,50.05,desktop,SG,1,14.02,
5585,treatment,20.54,desktop,MY,0,0.0,
5586,treatment,6.63,desktop,SG,0,0.0,
5587,treatment,24.45,mobile,MY,0,0.0,
5588,treatment,19.84,mobile,MY,1,15.41,
5589,treatment,35.91,desktop,SG,0,0.0,
5590,treatment,17.82,mobile,VN,0,0.0,
5591,control,5.31,mobile,ID,0,0.0,
5592,control,13.85,desktop,PH,0,0.0,
5593,treatment,,mobile,ID,0,0.0,
5594,control,23.93,mobile,ID,0,0.0,
5595,treatment,35.12,mobile,MY,0,0.0,
5596,treatment,25.64,desktop,ID,0,0.0,
5597,treatment,29.76,desktop,MY,0,0.0,
5598,control,14.95,mobile,SG,0,0.0,
5599,treatment,6.91,mobile,SG,0,0.0,
5600,control,26.15,mobile,MY,0,0.0,
5601,control,57.99,mobile,PH,1,16.4,
5602,treatment,39.81,mobile,MY,0,0.0,
5603,treatment,43.56,mobile,SG,0,0.0,
5604,treatment,17.61,mobile,MY,0,0.0,
5605,treatment,34.12,desktop,ID,0,0.0,
5606,control,11.33,mobile,SG,0,0.0,
5607,control,34.13,mobile,PH,0,0.0,
5608,treatment,23.78,mobile,MY,0,0.0,
5609,treatment,,mobile,MY,0,0.0,
5610,control,16.26,desktop,VN,0,0.0,
5611,control,87.91,desktop,MY,0,0.0,
5612,treatment,22.33,mobile,MY,0,0.0,
5613,treatment,19.96,mobile,PH,0,0.0,
5614,control,5.77,mobile,PH,0,0.0,
5615,control,48.23,desktop,ID,0,0.0,
5616,treatment,10.55,mobile,MY,0,0.0,
5617,treatment,42.26,mobile,MY,0,0.0,
5618,treatment,33.37,desktop,VN,0,0.0,
5619,control,17.49,,ID,0,0.0,
5620,control,25.71,desktop,VN,0,0.0,
5621,control,32.1,mobile,SG,0,0.0,
5622,control,6.27,mobile,MY,0,0.0,
5623,treatment,28.48,desktop,VN,0,0.0,
5624,treatment,37.91,mobile,ID,0,0.0,
5625,control,9.44,desktop,SG,0,0.0,
5626,control,33.96,,MY,0,0.0,
5627,control,24.51,mobile,SG,0,0.0,
5628,control,20.25,desktop,MY,0,0.0,
5629,control,48.79,mobile,ID,0,0.0,
5630,treatment,7.32,,MY,0,0.0,
5631,treatment,44.64,mobile,ID,0,0.0,
5632,treatment,7.39,desktop,ID,0,0.0,
5633,control,,mobile,PH,0,0.0,
5634,treatment,9.84,mobile,ID,0,0.0,
5635,control,4.54,mobile,VN,0,0.0,
5636,control,21.95,mobile,PH,1,98.37,
5637,control,27.29,mobile,SG,0,0.0,
5638,treatment,10.42,desktop,SG,0,0.0,
5639,treatment,39.55,mobile,SG,0,0.0,
5640,treatment,39.19,,SG,1,13.76,
5641,control,17.9,desktop,SG,0,0.0,
5642,treatment,41.06,desktop,SG,0,0.0,
5643,control,25.71,,PH,0,0.0,
5644,treatment,20.32,desktop,PH,0,0.0,
5645,treatment,42.37,desktop,PH,0,0.0,
5646,control,11.08,,PH,0,0.0,
5647,treatment,,desktop,ID,0,0.0,
5648,control,24.36,desktop,MY,0,0.0,
5649,treatment,32.08,mobile,MY,1,16.75,
5650,control,,mobile,MY,0,0.0,
5651,control,38.32,desktop,ID,0,0.0,
5652,treatment,41.5,mobile,MY,0,0.0,
5653,treatment,28.25,mobile,ID,0,0.0,
5654,treatment,32.14,mobile,MY,0,0.0,
5655,treatment,,mobile,PH,1,16.28,
5656,control,8.46,mobile,PH,0,0.0,
5657,control,,mobile,ID,0,0.0,
5658,control,31.82,mobile,ID,0,0.0,
5659,control,21.0,mobile,ID,0,0.0,
5660,control,,mobile,SG,0,0.0,
5661,control,8.75,mobile,MY,0,0.0,
5662,control,19.04,mobile,ID,0,0.0,
5663,treatment,8.7,mobile,MY,0,0.0,
5664,control,5.65,desktop,PH,0,0.0,
5665,treatment,14.35,mobile,SG,1,51.83,
5666,control,38.32,,MY,1,53.28,
5667,control,17.44,desktop,SG,0,0.0,
5668,treatment,21.3,mobile,VN,1,53.45,
5669,control,56.1,desktop,ID,0,0.0,
5670,control,54.17,mobile,SG,0,0.0,
5671,control,,mobile,MY,0,0.0,
5672,treatment,19.49,desktop,PH,0,0.0,
5673,treatment,6.62,mobile,MY,0,0.0,
5674,control,48.41,mobile,SG,0,0.0,
5675,treatment,,desktop,ID,1,22.04,
5676,treatment,11.89,desktop,MY,0,0.0,
5677,treatment,,mobile,PH,0,0.0,
5678,control,28.14,mobile,PH,1,41.44,
5679,control,54.15,mobile,SG,0,0.0,
5680,control,2.74,desktop,SG,1,9.97,
5681,control,53.94,mobile,ID,0,0.0,
5682,treatment,21.67,mobile,SG,0,0.0,
5683,treatment,18.48,desktop,PH,0,0.0,
5684,treatment,34.07,mobile,MY,1,9.9,
5685,treatment,5.29,mobile,VN,1,22.73,
5686,control,54.99,mobile,PH,1,70.13,
5687,control,12.73,mobile,MY,0,0.0,
5688,treatment,36.49,mobile,PH,0,0.0,
5689,control,9.44,desktop,ID,0,0.0,
5690,treatment,10.8,desktop,PH,1,11.21,
5691,treatment,,mobile,MY,0,0.0,
5692,treatment,3.54,mobile,ID,0,0.0,
5693,treatment,11.3,desktop,PH,0,0.0,
5694,treatment,66.82,mobile,ID,0,0.0,
5695,treatment,29.79,mobile,MY,0,0.0,
5696,control,12.64,mobile,ID,0,0.0,
5697,treatment,8.52,mobile,ID,0,0.0,
5698,control,23.66,mobile,SG,0,0.0,
5699,control,82.33,mobile,SG,0,0.0,
5700,treatment,10.69,mobile,SG,0,0.0,
5701,control,12.88,mobile,SG,1,42.46,
5702,control,4.87,desktop,PH,0,0.0,
5703,control,23.12,desktop,ID,0,0.0,
5704,treatment,67.71,desktop,VN,0,0.0,
5705,treatment,13.76,mobile,SG,0,0.0,
5706,treatment,16.88,mobile,ID,0,0.0,
5707,treatment,,desktop,MY,0,0.0,
5708,control,37.96,desktop,MY,0,0.0,
5709,control,19.11,mobile,SG,0,0.0,
5710,control,25.93,mobile,ID,0,0.0,
5711,control,20.35,desktop,VN,1,15.73,
5712,control,18.18,mobile,PH,0,0.0,
5713,control,8.86,mobile,ID,0,0.0,
5714,control,ERROR,desktop,MY,0,0.0,
5715,treatment,39.89,desktop,ID,0,0.0,
5716,treatment,6.93,mobile,ID,0,0.0,
5717,treatment,87.41,mobile,MY,0,0.0,
5718,control,46.39,mobile,MY,0,0.0,
5719,treatment,20.87,mobile,SG,0,0.0,
5720,control,53.35,mobile,SG,0,0.0,
5721,treatment,18.18,desktop,ID,0,0.0,
5722,treatment,10.01,mobile,MY,0,0.0,
5723,control,62.23,,SG,0,0.0,
5724,treatment,43.73,mobile,MY,0,0.0,
5725,control,19.42,mobile,ID,0,0.0,
5726,treatment,,mobile,SG,0,0.0,
5727,control,,mobile,SG,0,0.0,
5728,control,35.28,desktop,MY,0,0.0,
5729,control,5.08,mobile,PH,0,0.0,
5730,treatment,40.94,,SG,0,0.0,
5731,treatment,15.78,,SG,0,0.0,
5732,treatment,17.95,mobile,SG,0,0.0,
5733,control,13.43,desktop,VN,0,0.0,
5734,treatment,42.78,desktop,PH,1,51.09,
5735,treatment,10.44,mobile,VN,1,16.76,
5736,treatment,37.12,mobile,SG,1,15.98,
5737,treatment,6.25,desktop,SG,0,0.0,
5738,control,22.86,mobile,MY,0,0.0,
5739,treatment,43.26,,ID,1,17.9,
5740,control,18.67,,PH,0,0.0,
5741,control,26.22,desktop,MY,1,10.46,
5742,control,26.84,mobile,SG,0,0.0,
5743,control,,mobile,VN,1,14.73,
5744,control,9.99,mobile,ID,0,0.0,
5745,treatment,91.9,,SG,1,48.58,
5746,control,43.3,mobile,SG,0,0.0,
5747,control,6.23,mobile,SG,1,81.55,
5748,control,18.52,mobile,PH,0,0.0,
5749,treatment,77.96,desktop,MY,0,0.0,
5750,treatment,26.23,mobile,ID,0,0.0,
5751,control,29.86,mobile,ID,0,0.0,
5752,treatment,7.71,desktop,SG,0,0.0,
5753,control,16.07,mobile,SG,0,0.0,
5754,treatment,23.53,mobile,ID,1,34.83,
5755,treatment,,mobile,ID,0,0.0,
5756,control,6.38,desktop,ID,0,0.0,
5757,control,10.88,mobile,SG,0,0.0,
5758,control,13.83,mobile,ID,0,0.0,
5759,control,25.92,desktop,ID,0,0.0,
5760,control,11.88,,VN,0,0.0,
5761,control,13.56,mobile,ID,0,0.0,
5762,treatment,33.83,mobile,VN,0,0.0,
5763,control,38.72,,ID,0,0.0,
5764,treatment,10.82,desktop,PH,1,12.28,
5765,treatment,21.94,mobile,MY,0,0.0,
5766,control,43.14,mobile,ID,0,0.0,
5767,control,21.48,mobile,ID,0,0.0,
5768,control,10.28,desktop,SG,0,0.0,
5769,treatment,18.42,mobile,SG,0,0.0,
5770,control,46.87,mobile,SG,0,0.0,
5771,control,47.24,mobile,ID,0,0.0,
5772,treatment,17.79,mobile,SG,0,0.0,
5773,control,49.48,mobile,ID,0,0.0,
5774,treatment,24.49,desktop,ID,0,0.0,
5775,treatment,40.66,mobile,SG,0,0.0,
5776,treatment,10.67,mobile,MY,0,0.0,
5777,treatment,17.33,mobile,MY,0,0.0,
5778,control,12.58,desktop,SG,0,0.0,
5779,control,,mobile,PH,1,26.66,
5780,control,16.18,desktop,MY,0,0.0,
5781,control,50.71,mobile,ID,0,0.0,
5782,treatment,11.66,mobile,SG,0,0.0,
5783,control,6.91,desktop,SG,0,0.0,
5784,treatment,28.08,desktop,SG,0,0.0,
5785,control,4.29,mobile,VN,0,0.0,
5786,control,75.54,desktop,MY,0,0.0,
5787,treatment,11.89,desktop,SG,1,10.6,
5788,treatment,11.41,desktop,SG,0,0.0,
5789,control,10.15,mobile,VN,0,0.0,
5790,control,16.45,mobile,MY,1,22.32,
5791,control,22.35,desktop,SG,0,0.0,
5792,treatment,48.21,desktop,PH,0,0.0,
5793,control,43.22,mobile,VN,0,0.0,
5794,control,6.56,mobile,MY,0,0.0,
5795,treatment,35.48,desktop,ID,0,0.0,
5796,treatment,9.22,mobile,SG,0,0.0,
5797,treatment,51.98,mobile,ID,0,0.0,
5798,control,8.12,mobile,MY,0,0.0,
5799,treatment,43.73,desktop,MY,1,15.82,
5800,treatment,8.84,mobile,VN,0,0.0,
5801,control,4.9,mobile,ID,0,0.0,
5802,control,31.55,desktop,PH,1,27.83,
5803,treatment,35.1,mobile,PH,0,0.0,
5804,control,15.02,mobile,SG,1,27.23,
5805,control,60.35,mobile,MY,0,0.0,
5806,treatment,28.75,desktop,MY,0,0.0,
5807,treatment,14.85,mobile,MY,0,0.0,
5808,treatment,40.13,desktop,SG,0,0.0,
5809,treatment,33.38,mobile,ID,0,0.0,
5810,control,13.94,mobile,MY,1,27.88,
5811,control,18.49,desktop,SG,0,0.0,
5812,control,2.93,mobile,ID,0,0.0,
5813,control,28.26,mobile,MY,0,0.0,
5814,control,,desktop,PH,0,0.0,
5815,control,34.14,mobile,PH,0,0.0,
5816,control,,mobile,PH,0,0.0,
5817,control,,desktop,ID,0,0.0,
5818,control,12.55,desktop,PH,0,0.0,
5819,treatment,54.41,desktop,MY,0,0.0,
5820,control,108.39,mobile,ID,0,0.0,
5821,treatment,36.86,desktop,PH,1,4.82,
5822,control,24.68,desktop,SG,0,0.0,
5823,control,5.18,mobile,VN,0,0.0,
5824,control,36.31,desktop,MY,0,0.0,
5825,treatment,49.98,mobile,SG,0,0.0,
5826,control,19.29,,ID,0,0.0,
5827,control,38.59,mobile,SG,1,41.94,
5828,control,2.28,,PH,0,0.0,
5829,treatment,33.54,mobile,PH,1,24.25,
5830,treatment,,mobile,MY,0,0.0,
5831,control,,mobile,ID,0,0.0,
5832,treatment,35.75,desktop,MY,0,0.0,
5833,control,15.54,mobile,ID,1,21.04,
5834,control,35.11,mobile,SG,0,0.0,
5835,control,17.64,desktop,SG,0,0.0,
5836,control,6.48,desktop,ID,1,15.5,
5837,control,24.06,mobile,PH,0,0.0,
5838,treatment,27.46,desktop,PH,0,0.0,
5839,treatment,,desktop,SG,0,0.0,
5840,control,37.04,desktop,ID,0,0.0,
5841,control,16.59,mobile,SG,0,0.0,
5842,control,17.19,mobile,SG,1,31.33,
5843,treatment,12.13,desktop,MY,1,31.24,
5844,control,19.34,desktop,MY,0,0.0,
5845,control,14.17,desktop,ID,0,0.0,
5846,control,36.27,desktop,SG,0,0.0,
5847,treatment,42.37,mobile,VN,0,0.0,
5848,treatment,45.61,mobile,SG,0,0.0,
5849,control,3.3,mobile,ID,0,0.0,
5850,treatment,12.07,desktop,SG,0,0.0,
5851,treatment,57.68,mobile,SG,0,0.0,
5852,treatment,8.68,desktop,VN,0,0.0,
5853,treatment,44.94,desktop,MY,0,0.0,
5854,treatment,14.44,desktop,ID,0,0.0,
5855,control,46.39,mobile,MY,0,0.0,
5856,treatment,21.37,desktop,MY,0,0.0,
5857,treatment,67.41,mobile,MY,0,0.0,
5858,treatment,39.77,desktop,MY,1,25.96,
5859,treatment,49.7,mobile,ID,0,0.0,
5860,treatment,72.77,mobile,VN,0,0.0,
5861,treatment,29.13,mobile,SG,0,0.0,
5862,treatment,20.98,mobile,MY,0,0.0,
5863,control,29.48,,SG,0,0.0,
5864,treatment,24.7,desktop,VN,0,0.0,
5865,treatment,89.25,desktop,ID,0,0.0,
5866,treatment,9.07,desktop,MY,0,0.0,
5867,control,41.53,mobile,ID,1,14.73,
5868,control,,desktop,PH,0,0.0,
5869,treatment,44.04,mobile,ID,0,0.0,
5870,control,23.24,mobile,ID,0,0.0,
5871,control,69.42,desktop,SG,0,0.0,
5872,treatment,17.91,mobile,PH,0,0.0,
5873,control,47.56,mobile,SG,1,31.74,
5874,treatment,15.43,desktop,SG,0,0.0,
5875,control,17.41,mobile,MY,0,0.0,
5876,control,31.96,,ID,1,26.35,
5877,control,17.17,,SG,1,32.51,
5878,treatment,3.08,mobile,ID,0,0.0,
5879,control,7.48,mobile,PH,0,0.0,
5880,control,9.03,mobile,MY,0,0.0,
5881,control,21.99,desktop,SG,0,0.0,
5882,control,15.98,desktop,ID,0,0.0,
5883,treatment,,desktop,ID,0,0.0,
5884,control,11.35,mobile,ID,0,0.0,
5885,treatment,9.21,desktop,SG,0,0.0,
5886,control,18.52,mobile,ID,0,0.0,
5887,control,105.85,mobile,SG,0,0.0,
5888,treatment,39.13,mobile,SG,0,0.0,
5889,control,,mobile,ID,0,0.0,
5890,treatment,56.66,mobile,SG,0,0.0,
5891,control,27.54,mobile,ID,0,0.0,
5892,treatment,12.84,mobile,SG,0,0.0,
5893,treatment,13.3,desktop,MY,0,0.0,
5894,treatment,8.7,desktop,SG,0,0.0,
5895,control,46.26,mobile,SG,0,0.0,
5896,treatment,9.45,desktop,SG,0,0.0,
5897,control,53.24,mobile,VN,1,11.97,
5898,control,85.05,,MY,0,0.0,
5899,treatment,80.02,desktop,MY,0,0.0,
5900,control,8.96,desktop,PH,0,0.0,
5901,control,7.13,desktop,VN,0,0.0,
5902,control,49.58,desktop,VN,0,0.0,
5903,control,12.59,mobile,ID,1,9.67,
5904,control,13.34,desktop,VN,0,0.0,
5905,treatment,9.19,mobile,SG,0,0.0,
5906,treatment,14.18,mobile,MY,0,0.0,
5907,treatment,32.89,mobile,SG,0,0.0,
5908,control,23.12,mobile,MY,0,0.0,
5909,treatment,17.1,mobile,PH,0,0.0,
5910,control,28.58,mobile,SG,0,0.0,
5911,treatment,52.38,desktop,ID,0,0.0,
5912,treatment,50.1,mobile,PH,0,0.0,
5913,treatment,11.59,desktop,PH,0,0.0,
5914,control,2.25,mobile,PH,0,0.0,
5915,control,20.47,desktop,MY,0,0.0,
5916,treatment,37.13,desktop,MY,0,0.0,
5917,control,30.74,mobile,ID,1,19.43,
5918,treatment,14.41,desktop,SG,1,10.9,
5919,treatment,42.25,desktop,ID,0,0.0,
5920,control,3.92,,VN,0,0.0,
5921,control,2.49,mobile,MY,0,0.0,
5922,control,28.07,desktop,MY,0,0.0,
5923,treatment,31.89,desktop,MY,0,0.0,
5924,treatment,36.4,desktop,SG,0,0.0,
5925,treatment,13.02,mobile,ID,0,0.0,
5926,treatment,7.98,mobile,ID,0,0.0,
5927,control,24.09,desktop,MY,0,0.0,
5928,control,17.48,,MY,0,0.0,
5929,treatment,8.06,mobile,PH,0,0.0,
5930,control,76.17,desktop,ID,0,0.0,
5931,treatment,11.52,desktop,MY,0,0.0,
5932,control,155.44,desktop,ID,1,6.94,
5933,control,35.7,mobile,MY,0,0.0,
5934,treatment,41.83,desktop,VN,0,0.0,
5935,treatment,,mobile,ID,0,0.0,
5936,treatment,31.52,desktop,PH,0,0.0,
5937,control,4.11,mobile,ID,0,0.0,
5938,control,14.17,,MY,0,0.0,
5939,control,42.69,mobile,VN,0,0.0,
5940,control,93.92,mobile,ID,0,0.0,
5941,control,12.34,,MY,0,0.0,
5942,treatment,21.41,mobile,ID,1,17.73,
5943,treatment,44.65,mobile,SG,0,0.0,
5944,control,10.55,desktop,ID,1,29.05,
5945,treatment,66.44,desktop,PH,0,0.0,
5946,control,12.03,mobile,MY,0,0.0,
5947,treatment,49.08,mobile,SG,1,8.07,
5948,control,26.18,mobile,SG,0,0.0,
5949,treatment,39.43,mobile,PH,0,0.0,
5950,treatment,29.27,mobile,PH,1,20.71,
5951,control,14.5,desktop,ID,0,0.0,
5952,control,70.68,desktop,SG,0,0.0,
5953,treatment,21.42,desktop,PH,0,0.0,
5954,treatment,8.31,mobile,MY,0,0.0,
5955,treatment,42.93,mobile,SG,0,0.0,
5956,control,30.06,mobile,ID,0,0.0,
5957,control,48.17,desktop,VN,0,0.0,
5958,treatment,11.56,desktop,SG,1,23.76,
5959,treatment,4.09,mobile,SG,0,0.0,
5960,control,61.46,mobile,ID,1,4.9,
5961,control,13.87,mobile,ID,0,0.0,
5962,control,40.31,desktop,ID,0,0.0,
5963,treatment,18.14,mobile,SG,0,0.0,
5964,treatment,41.61,desktop,VN,0,0.0,
5965,control,,mobile,MY,0,0.0,
5966,control,11.84,mobile,VN,0,0.0,
5967,control,28.54,mobile,ID,0,0.0,
5968,control,19.25,,ID,0,0.0,
5969,treatment,19.39,mobile,SG,0,0.0,
5970,treatment,29.55,mobile,SG,0,0.0,
5971,control,48.84,mobile,ID,0,0.0,
5972,treatment,,mobile,ID,0,0.0,
5973,treatment,,mobile,PH,0,0.0,
5974,control,50.61,mobile,PH,0,0.0,
5975,control,41.0,mobile,PH,0,0.0,
5976,control,2.09,mobile,ID,1,42.71,
5977,treatment,66.05,,PH,1,19.03,
5978,treatment,10.27,mobile,SG,0,0.0,
5979,treatment,34.58,desktop,VN,0,0.0,
5980,control,43.81,desktop,PH,0,0.0,
5981,control,101.36,desktop,SG,0,0.0,
5982,control,12.21,mobile,PH,0,0.0,
5983,control,62.3,desktop,MY,0,0.0,
5984,treatment,23.5,mobile,ID,0,0.0,
5985,treatment,,desktop,MY,0,0.0,
5986,treatment,65.81,mobile,ID,0,0.0,
5987,control,52.96,mobile,SG,0,0.0,
5988,treatment,55.39,desktop,ID,0,0.0,
5989,control,24.2,mobile,PH,1,14.68,
5990,control,23.35,desktop,MY,0,0.0,
5991,control,10.19,mobile,ID,0,0.0,
5992,control,20.95,mobile,MY,1,31.27,
5993,control,52.97,mobile,SG,0,0.0,
5994,control,23.95,mobile,PH,0,0.0,
5995,treatment,24.59,mobile,SG,0,0.0,
5996,treatment,8.07,desktop,PH,0,0.0,
5997,treatment,18.66,mobile,MY,0,0.0,
5998,control,19.09,desktop,ID,0,0.0,
5999,treatment,27.94,mobile,SG,0,0.0,
6000,treatment,12.76,mobile,ID,0,0.0,
6001,treatment,21.26,mobile,MY,0,0.0,
6002,treatment,19.53,mobile,SG,0,0.0,
6003,treatment,,mobile,VN,0,0.0,
6004,control,56.57,mobile,VN,0,0.0,
6005,treatment,23.75,mobile,SG,0,0.0,
6006,treatment,49.51,desktop,ID,0,0.0,
6007,treatment,,mobile,MY,0,0.0,
6008,treatment,22.95,desktop,VN,0,0.0,
6009,control,51.19,mobile,ID,0,0.0,
6010,control,7.46,mobile,PH,0,0.0,
6011,treatment,44.12,mobile,MY,0,0.0,
6012,treatment,24.7,mobile,SG,0,0.0,
6013,control,18.27,desktop,ID,0,0.0,
6014,control,31.94,mobile,SG,0,0.0,
6015,treatment,17.75,mobile,MY,0,0.0,
6016,control,15.32,mobile,ID,0,0.0,
6017,treatment,79.56,desktop,ID,1,13.01,
6018,control,40.15,mobile,MY,0,0.0,
6019,control,23.87,mobile,SG,1,37.17,
6020,control,39.02,mobile,SG,0,0.0,
6021,control,11.46,desktop,ID,0,0.0,
6022,treatment,47.51,mobile,SG,0,0.0,
6023,treatment,31.38,desktop,MY,0,0.0,
6024,control,26.4,mobile,PH,1,52.55,
6025,control,9.12,mobile,SG,0,0.0,
6026,treatment,3.68,desktop,SG,0,0.0,
6027,treatment,5.98,desktop,ID,0,0.0,
6028,treatment,16.96,desktop,ID,0,0.0,
6029,treatment,25.21,mobile,SG,0,0.0,
6030,control,23.8,desktop,VN,0,0.0,
6031,control,16.97,desktop,VN,0,0.0,
6032,treatment,50.99,mobile,PH,0,0.0,
6033,control,72.61,mobile,ID,0,0.0,
6034,control,32.9,mobile,MY,0,0.0,
6035,treatment,25.65,mobile,SG,0,0.0,
6036,control,51.27,mobile,MY,0,0.0,
6037,treatment,20.67,desktop,VN,0,0.0,
6038,treatment,52.68,mobile,ID,0,0.0,
6039,control,8.74,desktop,MY,0,0.0,
6040,treatment,62.0,desktop,ID,1,44.68,
6041,treatment,40.09,mobile,SG,0,0.0,
6042,treatment,33.73,desktop,MY,0,0.0,
6043,treatment,7.18,desktop,SG,0,0.0,
6044,control,8.24,mobile,ID,1,49.43,
6045,treatment,47.2,desktop,VN,0,0.0,
6046,control,16.19,mobile,ID,1,7.37,
6047,control,16.65,mobile,MY,0,0.0,
6048,treatment,30.97,desktop,VN,0,0.0,
6049,control,47.3,mobile,MY,0,0.0,
6050,treatment,141.21,mobile,SG,0,0.0,
6051,control,21.17,mobile,SG,0,0.0,
6052,treatment,21.16,desktop,SG,0,0.0,
6053,treatment,11.38,mobile,SG,0,0.0,
6054,control,48.23,mobile,ID,0,0.0,
6055,control,22.76,mobile,SG,0,0.0,
6056,treatment,25.53,desktop,MY,0,0.0,
6057,treatment,19.88,mobile,PH,0,0.0,
