user_id,variant,pre_signup_value,device,country,converted,revenue
5817,treatment,34.84,desktop,ID,0,0.0
5818,treatment,14.11,mobile,MY,0,0.0
5819,control,17.53,mobile,MY,0,0.0
5820,treatment,27.57,mobile,SG,0,0.0
5821,control,17.04,mobile,ID,0,0.0
5822,treatment,49.85,mobile,VN,0,0.0
5823,treatment,15.63,mobile,ID,0,0.0
5824,treatment,20.0,mobile,SG,0,0.0
5825,treatment,57.58,mobile,ID,0,0.0
5826,treatment,26.99,mobile,ID,0,0.0
5827,control,21.27,mobile,VN,0,0.0
5828,control,75.88,mobile,MY,0,0.0
5829,control,29.56,mobile,SG,1,35.08
5830,treatment,57.67,desktop,PH,0,0.0
5831,treatment,37.13,mobile,ID,1,41.43
5832,treatment,38.59,mobile,VN,0,0.0
5833,treatment,59.82,desktop,SG,0,0.0
5834,treatment,35.36,desktop,ID,0,0.0
5835,control,18.4,mobile,ID,1,39.03
5836,control,22.66,mobile,SG,0,0.0
5837,treatment,24.23,desktop,PH,0,0.0
5838,treatment,54.7,mobile,MY,0,0.0
5839,treatment,47.99,desktop,SG,0,0.0
5840,control,29.71,mobile,ID,0,0.0
5841,treatment,25.88,desktop,MY,0,0.0
5842,treatment,29.41,mobile,ID,0,0.0
5843,treatment,52.24,mobile,MY,0,0.0
5844,treatment,78.84,mobile,SG,0,0.0
5845,treatment,30.95,mobile,PH,0,0.0
5846,control,11.13,mobile,ID,0,0.0
5847,control,8.18,desktop,ID,0,0.0
5848,treatment,10.81,mobile,MY,0,0.0
5849,control,79.61,mobile,VN,0,0.0
5850,control,8.13,desktop,VN,0,0.0
5851,treatment,18.14,mobile,SG,0,0.0
5852,treatment,27.13,desktop,VN,1,6.34
5853,treatment,12.45,mobile,ID,0,0.0
5854,treatment,27.54,desktop,MY,1,34.46
5855,control,35.1,mobile,SG,0,0.0
5856,treatment,31.48,desktop,VN,0,0.0
5857,treatment,50.8,mobile,SG,0,0.0
5858,treatment,81.53,mobile,VN,0,0.0
5859,control,3.38,desktop,ID,0,0.0
5860,treatment,84.19,mobile,MY,0,0.0
5861,control,50.59,mobile,ID,0,0.0
5862,treatment,14.16,mobile,PH,0,0.0
5863,treatment,56.05,desktop,SG,1,79.5
5864,treatment,32.18,mobile,PH,0,0.0
5865,control,10.76,mobile,ID,0,0.0
5866,control,17.62,mobile,MY,0,0.0
5867,treatment,7.33,desktop,ID,0,0.0
5868,control,42.24,mobile,MY,0,0.0
5869,treatment,20.87,mobile,PH,0,0.0
5870,treatment,61.85,desktop,PH,0,0.0
5871,control,21.44,mobile,SG,0,0.0
5872,treatment,20.22,desktop,MY,0,0.0
5873,control,10.59,mobile,VN,0,0.0
5874,treatment,76.49,desktop,SG,0,0.0
5875,control,20.28,desktop,MY,0,0.0
5876,control,58.64,mobile,PH,0,0.0
5877,treatment,63.25,desktop,SG,1,12.07
5878,treatment,33.99,mobile,SG,0,0.0
5879,control,28.32,mobile,ID,0,0.0
5880,control,19.52,desktop,ID,0,0.0
5881,treatment,25.84,mobile,VN,0,0.0
5882,treatment,37.65,mobile,MY,0,0.0
5883,treatment,44.15,mobile,PH,0,0.0
5884,control,58.94,mobile,ID,0,0.0
5885,treatment,45.95,mobile,MY,0,0.0
5886,control,27.08,mobile,SG,1,32.45
5887,control,12.1,desktop,MY,0,0.0
5888,treatment,13.9,desktop,ID,1,25.17
5889,treatment,20.73,mobile,SG,0,0.0
5890,control,42.42,mobile,PH,0,0.0
5891,treatment,50.01,mobile,MY,0,0.0
5892,treatment,15.45,desktop,MY,0,0.0
5893,control,18.42,mobile,ID,0,0.0
5894,control,3.53,desktop,ID,0,0.0
5895,control,3.4,mobile,MY,0,0.0
5896,treatment,36.93,desktop,PH,0,0.0
5897,treatment,116.21,mobile,SG,0,0.0
5898,control,12.52,mobile,VN,0,0.0
5899,control,12.11,mobile,ID,0,0.0
5900,control,9.79,mobile,VN,0,0.0
5901,treatment,25.46,mobile,SG,0,0.0
5902,control,5.31,desktop,VN,0,0.0
5903,control,98.23,mobile,VN,0,0.0
5904,control,22.1,mobile,ID,0,0.0
5905,control,56.13,desktop,SG,0,0.0
5906,control,10.23,desktop,ID,1,9.91
5907,treatment,24.1,desktop,PH,0,0.0
5908,treatment,52.57,mobile,SG,1,18.0
5909,control,1.95,desktop,ID,0,0.0
5910,control,7.53,mobile,PH,1,42.99
5911,treatment,33.4,mobile,SG,0,0.0
5912,treatment,85.63,mobile,SG,0,0.0
5913,control,27.02,mobile,ID,1,54.35
5914,control,11.0,desktop,SG,0,0.0
5915,control,25.22,mobile,SG,0,0.0
5916,treatment,4.63,desktop,ID,1,16.49
5917,treatment,45.34,mobile,SG,0,0.0
5918,treatment,28.01,mobile,ID,0,0.0
5919,treatment,26.19,mobile,PH,0,0.0
5920,control,12.03,mobile,SG,0,0.0
5921,treatment,45.68,desktop,PH,0,0.0
5922,control,2.73,mobile,ID,0,0.0
5923,treatment,40.64,desktop,SG,0,0.0
5924,treatment,13.44,mobile,MY,0,0.0
5925,treatment,6.62,mobile,SG,0,0.0
5926,control,13.03,mobile,MY,0,0.0
5927,treatment,35.1,desktop,MY,0,0.0
5928,treatment,53.57,desktop,SG,0,0.0
5929,treatment,112.72,desktop,ID,0,0.0
5930,control,37.74,mobile,ID,1,21.62
5931,treatment,24.49,desktop,PH,0,0.0
5932,treatment,22.52,mobile,MY,0,0.0
5933,treatment,31.9,desktop,SG,0,0.0
5934,control,15.31,mobile,MY,0,0.0
5935,control,14.6,mobile,SG,0,0.0
5936,control,30.92,mobile,SG,0,0.0
5937,treatment,37.1,desktop,SG,0,0.0
5938,treatment,2.56,desktop,VN,0,0.0
5939,control,25.53,desktop,PH,0,0.0
5940,treatment,18.41,mobile,ID,0,0.0
5941,control,25.75,mobile,VN,0,0.0
5942,treatment,67.61,desktop,VN,0,0.0
5943,treatment,87.23,mobile,MY,0,0.0
5944,treatment,36.17,mobile,ID,0,0.0
5945,treatment,59.59,mobile,PH,0,0.0
5946,treatment,49.15,desktop,PH,0,0.0
5947,control,2.27,desktop,SG,0,0.0
5948,treatment,31.46,mobile,MY,0,0.0
5949,treatment,2.96,mobile,MY,0,0.0
5950,treatment,1.48,desktop,MY,0,0.0
5951,treatment,21.52,desktop,PH,0,0.0
5952,control,18.84,mobile,ID,0,0.0
5953,control,55.45,desktop,SG,0,0.0
5954,treatment,20.19,desktop,ID,0,0.0
5955,treatment,5.28,mobile,ID,0,0.0
5956,treatment,19.77,desktop,ID,0,0.0
5957,treatment,12.15,mobile,PH,0,0.0
5958,control,7.73,mobile,MY,0,0.0
5959,treatment,41.33,desktop,SG,0,0.0
5960,control,21.88,mobile,SG,0,0.0
5961,treatment,63.29,desktop,VN,0,0.0
5962,control,29.1,mobile,MY,0,0.0
5963,control,74.39,mobile,SG,0,0.0
5964,control,13.83,mobile,VN,0,0.0
5965,treatment,14.93,mobile,PH,0,0.0
5966,control,14.88,mobile,ID,0,0.0
5967,control,24.83,desktop,SG,0,0.0
5968,treatment,61.33,mobile,ID,0,0.0
5969,treatment,33.17,desktop,VN,0,0.0
5970,control,7.49,mobile,ID,0,0.0
5971,control,29.58,mobile,MY,0,0.0
5972,control,2.74,mobile,SG,0,0.0
5973,control,21.79,desktop,SG,0,0.0
5974,treatment,14.64,mobile,VN,0,0.0
5975,treatment,71.58,desktop,SG,1,24.88
5976,treatment,36.91,desktop,VN,0,0.0
5977,treatment,54.71,desktop,PH,1,23.96
5978,control,25.13,mobile,SG,0,0.0
5979,treatment,47.63,mobile,SG,0,0.0
5980,control,17.09,mobile,ID,0,0.0
5981,control,33.23,mobile,SG,0,0.0
5982,treatment,29.26,mobile,VN,0,0.0
5983,control,29.18,mobile,SG,0,0.0
5984,treatment,25.84,desktop,SG,0,0.0
5985,treatment,10.5,desktop,ID,1,48.19
5986,control,37.19,desktop,ID,0,0.0
5987,treatment,23.23,mobile,SG,0,0.0
5988,treatment,16.18,mobile,SG,0,0.0
5989,control,27.14,mobile,SG,1,11.74
5990,treatment,42.75,desktop,MY,0,0.0
5991,treatment,27.37,desktop,VN,0,0.0
5992,treatment,22.41,mobile,ID,0,0.0
5993,treatment,49.98,desktop,PH,1,28.95
5994,control,6.84,mobile,VN,0,0.0
5995,treatment,40.11,mobile,VN,0,0.0
5996,control,17.6,mobile,ID,1,7.06
5997,control,24.9,mobile,MY,0,0.0
5998,treatment,26.39,desktop,PH,0,0.0
5999,treatment,79.39,mobile,VN,0,0.0
6000,treatment,1.94,mobile,SG,0,0.0
6001,treatment,43.74,mobile,MY,0,0.0
6002,treatment,36.75,mobile,SG,0,0.0
6003,control,29.56,desktop,ID,0,0.0
6004,treatment,17.03,mobile,SG,0,0.0
6005,control,26.02,mobile,MY,0,0.0
6006,treatment,75.49,desktop,VN,0,0.0
6007,treatment,4.96,mobile,VN,0,0.0
6008,treatment,65.58,mobile,SG,0,0.0
6009,control,53.36,mobile,MY,0,0.0
6010,treatment,41.76,desktop,VN,0,0.0
6011,treatment,44.09,mobile,ID,0,0.0
6012,treatment,60.44,desktop,SG,0,0.0
6013,treatment,2.13,desktop,ID,0,0.0
6014,treatment,21.73,mobile,SG,0,0.0
6015,treatment,34.49,desktop,MY,0,0.0
6016,control,11.22,desktop,MY,0,0.0
6017,control,32.55,mobile,MY,1,19.01
6018,control,88.83,desktop,PH,0,0.0
6019,treatment,24.99,mobile,VN,1,68.83
6020,treatment,37.84,mobile,MY,0,0.0
6021,treatment,7.95,desktop,SG,0,0.0
6022,control,52.65,mobile,SG,0,0.0
6023,control,39.23,desktop,PH,0,0.0
6024,treatment,34.95,desktop,SG,0,0.0
6025,treatment,11.72,mobile,MY,0,0.0
6026,treatment,26.05,mobile,ID,0,0.0
6027,treatment,4.62,mobile,SG,0,0.0
6028,treatment,72.62,desktop,SG,0,0.0
6029,control,18.12,desktop,PH,0,0.0
6030,treatment,16.4,desktop,VN,0,0.0
6031,treatment,28.95,mobile,SG,0,0.0
6032,treatment,38.87,desktop,PH,0,0.0
6033,control,8.62,mobile,SG,0,0.0
6034,treatment,6.69,mobile,PH,0,0.0
6035,control,31.71,mobile,ID,0,0.0
6036,control,37.16,desktop,MY,0,0.0
6037,treatment,65.11,desktop,ID,0,0.0
6038,treatment,32.37,mobile,ID,0,0.0
6039,treatment,44.1,mobile,VN,0,0.0
6040,treatment,18.69,desktop,ID,0,0.0
6041,treatment,22.08,mobile,SG,0,0.0
6042,control,41.33,mobile,MY,1,10.84
6043,treatment,37.9,mobile,ID,0,0.0
6044,treatment,49.73,mobile,PH,0,0.0
6045,control,5.04,mobile,ID,1,19.22
6046,control,14.49,mobile,SG,0,0.0
6047,control,42.01,mobile,SG,1,19.98
6048,control,26.76,desktop,PH,0,0.0
6049,treatment,5.0,mobile,SG,0,0.0
6050,control,2.44,desktop,ID,0,0.0
6051,treatment,0.66,mobile,ID,0,0.0
6052,control,10.64,mobile,PH,0,0.0
6053,treatment,11.96,desktop,MY,0,0.0
6054,treatment,18.7,desktop,VN,0,0.0
6055,treatment,43.17,mobile,SG,0,0.0
6056,treatment,41.07,desktop,ID,0,0.0
6057,treatment,8.94,desktop,MY,0,0.0
6058,treatment,16.75,mobile,SG,0,0.0
6059,treatment,23.33,mobile,SG,0,0.0
6060,treatment,23.01,mobile,SG,0,0.0
6061,treatment,51.49,mobile,MY,0,0.0
6062,control,46.23,mobile,SG,1,23.68
6063,control,63.45,mobile,ID,0,0.0
6064,treatment,33.72,desktop,VN,0,0.0
6065,treatment,22.26,desktop,ID,0,0.0
6066,treatment,21.35,mobile,VN,0,0.0
6067,control,40.44,mobile,ID,0,0.0
6068,control,42.78,desktop,SG,0,0.0
6069,treatment,54.63,desktop,ID,0,0.0
6070,treatment,58.67,mobile,ID,0,0.0
6071,treatment,10.96,mobile,ID,0,0.0
6072,control,14.19,mobile,PH,0,0.0
6073,treatment,41.68,desktop,SG,0,0.0
6074,control,13.18,desktop,SG,1,9.95
6075,control,40.75,mobile,SG,0,0.0
6076,control,8.37,mobile,SG,0,0.0
6077,treatment,66.58,mobile,ID,0,0.0
6078,control,48.52,desktop,ID,0,0.0
6079,control,27.37,desktop,PH,0,0.0
6080,treatment,17.71,desktop,SG,0,0.0
6081,control,28.58,desktop,ID,0,0.0
6082,control,6.39,desktop,MY,0,0.0
6083,treatment,13.87,mobile,MY,0,0.0
6084,control,51.65,desktop,MY,0,0.0
6085,control,21.24,mobile,SG,0,0.0
6086,treatment,55.44,desktop,ID,0,0.0
6087,control,31.87,mobile,ID,1,15.17
6088,control,8.65,mobile,SG,0,0.0
6089,control,2.96,desktop,SG,0,0.0
6090,treatment,27.08,mobile,ID,0,0.0
6091,control,14.34,desktop,PH,0,0.0
6092,control,18.55,desktop,SG,0,0.0
6093,treatment,99.04,mobile,PH,1,28.82
6094,treatment,27.93,mobile,SG,0,0.0
6095,control,14.5,desktop,MY,0,0.0
6096,treatment,20.7,desktop,VN,0,0.0
6097,treatment,32.55,mobile,SG,0,0.0
6098,control,11.16,mobile,ID,0,0.0
6099,control,8.26,mobile,SG,0,0.0
6100,control,61.45,mobile,VN,0,0.0
6101,treatment,32.3,desktop,ID,0,0.0
6102,control,64.92,desktop,SG,1,26.24
6103,control,15.65,mobile,SG,0,0.0
6104,treatment,13.22,mobile,MY,0,0.0
6105,treatment,15.63,desktop,ID,0,0.0
6106,control,9.17,mobile,PH,1,30.26
6107,control,10.9,mobile,MY,0,0.0
6108,treatment,28.86,desktop,VN,0,0.0
6109,control,28.89,mobile,VN,1,33.26
6110,control,22.78,mobile,SG,1,28.5
6111,control,19.71,desktop,MY,0,0.0
6112,control,51.02,mobile,MY,0,0.0
6113,treatment,48.87,desktop,VN,0,0.0
6114,treatment,40.04,mobile,VN,0,0.0
6115,treatment,60.24,desktop,VN,0,0.0
6116,treatment,36.43,desktop,PH,0,0.0
6117,control,26.1,mobile,ID,0,0.0
6118,treatment,37.94,desktop,PH,0,0.0
6119,control,49.53,mobile,ID,0,0.0
6120,treatment,90.22,mobile,ID,0,0.0
6121,treatment,23.19,desktop,ID,0,0.0
6122,treatment,25.72,desktop,VN,0,0.0
6123,treatment,8.91,mobile,MY,0,0.0
6124,control,15.38,mobile,SG,0,0.0
6125,control,8.1,mobile,MY,0,0.0
6126,treatment,19.79,desktop,ID,0,0.0
6127,treatment,21.4,desktop,PH,0,0.0
6128,treatment,49.57,mobile,ID,1,20.82
6129,treatment,24.51,desktop,SG,0,0.0
6130,control,17.82,desktop,MY,0,0.0
6131,treatment,13.77,desktop,ID,0,0.0
6132,treatment,9.07,desktop,ID,0,0.0
6133,treatment,65.42,desktop,MY,0,0.0
6134,treatment,48.03,mobile,ID,0,0.0
6135,control,9.47,desktop,MY,0,0.0
6136,treatment,25.17,desktop,SG,0,0.0
6137,treatment,11.53,mobile,VN,0,0.0
6138,control,31.21,mobile,SG,0,0.0
6139,treatment,41.03,mobile,ID,0,0.0
6140,treatment,20.7,mobile,PH,0,0.0
6141,control,4.59,mobile,SG,0,0.0
6142,treatment,10.85,mobile,MY,1,10.18
6143,control,12.19,desktop,MY,0,0.0
6144,treatment,88.78,mobile,SG,0,0.0
6145,treatment,64.48,mobile,ID,0,0.0
6146,treatment,38.01,desktop,MY,0,0.0
6147,control,13.26,mobile,MY,1,13.32
6148,treatment,14.86,mobile,SG,1,11.7
6149,treatment,13.57,desktop,ID,0,0.0
6150,control,43.36,mobile,SG,0,0.0
6151,control,4.38,mobile,MY,0,0.0
6152,control,46.87,mobile,VN,0,0.0
6153,treatment,7.44,mobile,PH,0,0.0
6154,treatment,52.04,mobile,VN,0,0.0
6155,treatment,37.95,desktop,SG,0,0.0
6156,treatment,26.59,mobile,VN,0,0.0
6157,treatment,26.86,mobile,SG,0,0.0
6158,treatment,19.17,mobile,ID,0,0.0
6159,treatment,106.09,mobile,SG,0,0.0
6160,treatment,19.29,desktop,SG,0,0.0
6161,treatment,25.36,desktop,ID,0,0.0
6162,treatment,29.36,desktop,SG,0,0.0
6163,treatment,18.48,mobile,ID,0,0.0
6164,treatment,61.31,desktop,PH,0,0.0
6165,treatment,12.5,desktop,VN,0,0.0
6166,treatment,13.95,desktop,ID,0,0.0
6167,control,5.26,mobile,SG,0,0.0
6168,control,33.33,desktop,PH,0,0.0
6169,treatment,18.81,desktop,MY,0,0.0
6170,control,28.44,desktop,PH,0,0.0
6171,treatment,44.76,mobile,ID,1,28.55
6172,treatment,14.26,mobile,ID,0,0.0
6173,treatment,12.32,mobile,MY,0,0.0
6174,control,15.81,mobile,MY,0,0.0
6175,control,74.08,mobile,ID,0,0.0
6176,treatment,6.8,desktop,PH,0,0.0
6177,control,52.44,mobile,VN,0,0.0
6178,treatment,39.28,mobile,MY,0,0.0
6179,treatment,55.14,mobile,PH,0,0.0
6180,treatment,31.64,desktop,ID,0,0.0
6181,control,24.94,mobile,SG,0,0.0
6182,control,8.39,mobile,MY,0,0.0
6183,control,23.64,mobile,ID,1,62.21
6184,control,23.53,mobile,VN,0,0.0
6185,control,9.64,desktop,MY,0,0.0
6186,control,54.83,mobile,ID,0,0.0
6187,treatment,63.68,desktop,MY,0,0.0
6188,control,6.72,mobile,SG,0,0.0
6189,treatment,43.54,desktop,VN,0,0.0
6190,control,39.39,mobile,VN,0,0.0
6191,treatment,52.54,desktop,SG,0,0.0
6192,treatment,24.0,mobile,SG,0,0.0
6193,control,25.45,desktop,ID,0,0.0
6194,treatment,64.23,mobile,SG,0,0.0
6195,control,11.8,desktop,SG,0,0.0
6196,control,47.08,desktop,PH,1,21.44
6197,control,9.22,mobile,SG,0,0.0
6198,treatment,40.21,desktop,SG,0,0.0
6199,treatment,23.84,desktop,ID,0,0.0
6200,treatment,37.42,desktop,SG,0,0.0
6201,treatment,12.47,desktop,VN,0,0.0
6202,control,24.88,mobile,VN,0,0.0
6203,treatment,33.62,mobile,ID,0,0.0
6204,treatment,65.19,desktop,SG,0,0.0
6205,control,34.42,desktop,MY,0,0.0
6206,treatment,20.76,mobile,SG,0,0.0
6207,treatment,14.16,mobile,PH,0,0.0
6208,treatment,60.4,mobile,VN,0,0.0
6209,control,64.91,mobile,SG,1,8.5
6210,control,65.7,desktop,MY,0,0.0
6211,treatment,79.18,mobile,MY,1,7.34
6212,control,44.46,mobile,VN,0,0.0
6213,treatment,66.62,desktop,SG,0,0.0
6214,control,55.13,mobile,ID,0,0.0
6215,treatment,47.41,mobile,PH,1,17.17
6216,control,3.32,desktop,PH,0,0.0
6217,treatment,20.58,desktop,MY,0,0.0
6218,control,1.81,mobile,SG,0,0.0
6219,treatment,13.27,mobile,SG,0,0.0
6220,treatment,29.56,mobile,MY,0,0.0
6221,treatment,5.54,mobile,PH,0,0.0
6222,treatment,19.07,desktop,PH,0,0.0
6223,control,16.08,desktop,SG,0,0.0
6224,control,11.34,mobile,SG,0,0.0
6225,treatment,26.8,mobile,PH,0,0.0
6226,treatment,10.85,mobile,MY,0,0.0
6227,control,11.84,mobile,SG,0,0.0
6228,treatment,39.21,mobile,ID,0,0.0
6229,control,25.69,desktop,PH,0,0.0
6230,control,27.28,desktop,MY,0,0.0
6231,control,35.15,mobile,MY,0,0.0
6232,treatment,32.61,desktop,PH,1,37.43
6233,control,62.65,mobile,MY,0,0.0
6234,treatment,31.34,mobile,SG,0,0.0
6235,treatment,1.95,mobile,SG,0,0.0
6236,control,17.09,mobile,MY,0,0.0
6237,control,27.66,mobile,SG,0,0.0
6238,treatment,42.62,desktop,ID,0,0.0
6239,control,32.59,desktop,PH,1,30.64
6240,treatment,25.16,desktop,SG,0,0.0
6241,treatment,54.7,mobile,VN,0,0.0
6242,control,87.51,desktop,ID,0,0.0
6243,treatment,65.36,mobile,SG,0,0.0
6244,treatment,21.91,mobile,SG,0,0.0
6245,treatment,36.76,desktop,ID,0,0.0
6246,control,39.27,desktop,ID,0,0.0
6247,control,24.03,mobile,SG,0,0.0
6248,control,47.05,mobile,PH,1,19.99
6249,treatment,15.88,mobile,SG,0,0.0
6250,control,36.27,mobile,PH,0,0.0
6251,control,45.1,mobile,SG,1,3.21
6252,treatment,34.84,mobile,ID,0,0.0
6253,treatment,17.12,mobile,SG,1,32.87
6254,treatment,14.89,mobile,ID,0,0.0
6255,control,76.46,mobile,PH,0,0.0
6256,treatment,10.61,desktop,SG,0,0.0
6257,treatment,29.58,mobile,MY,0,0.0
6258,treatment,23.74,desktop,MY,0,0.0
6259,treatment,6.75,mobile,MY,0,0.0
6260,control,23.65,mobile,ID,0,0.0
6261,treatment,54.43,mobile,SG,0,0.0
6262,treatment,12.18,mobile,ID,0,0.0
6263,control,14.41,desktop,MY,0,0.0
6264,control,38.81,desktop,PH,0,0.0
6265,treatment,38.84,mobile,ID,0,0.0
6266,treatment,31.49,mobile,SG,0,0.0
6267,control,16.56,mobile,MY,0,0.0
6268,treatment,15.97,desktop,MY,0,0.0
6269,treatment,12.44,mobile,SG,0,0.0
6270,treatment,38.7,mobile,PH,1,14.21
6271,control,43.02,desktop,PH,0,0.0
6272,treatment,24.34,mobile,SG,0,0.0
6273,treatment,9.71,mobile,VN,0,0.0
6274,treatment,25.24,desktop,PH,1,52.95
6275,treatment,31.88,mobile,ID,0,0.0
6276,treatment,46.19,mobile,MY,0,0.0
6277,control,27.11,mobile,SG,1,64.28
6278,control,9.86,desktop,SG,0,0.0
6279,control,15.46,desktop,MY,1,47.61
6280,treatment,111.73,desktop,MY,0,0.0
6281,treatment,51.12,mobile,ID,0,0.0
6282,treatment,92.76,desktop,SG,0,0.0
6283,treatment,40.18,desktop,SG,1,12.79
6284,treatment,11.8,mobile,SG,0,0.0
6285,control,12.78,mobile,VN,0,0.0
6286,treatment,31.16,desktop,SG,0,0.0
6287,control,25.52,mobile,SG,0,0.0
6288,treatment,24.53,mobile,SG,0,0.0
6289,treatment,40.14,mobile,SG,0,0.0
6290,control,4.86,mobile,ID,0,0.0
6291,treatment,62.62,desktop,ID,0,0.0
6292,control,20.61,mobile,PH,0,0.0
6293,treatment,53.31,mobile,SG,1,39.86
6294,control,21.15,mobile,ID,0,0.0
6295,treatment,51.28,mobile,SG,0,0.0
6296,control,81.55,desktop,SG,1,25.19
6297,treatment,9.77,mobile,ID,0,0.0
6298,treatment,22.67,mobile,PH,0,0.0
6299,treatment,39.36,mobile,PH,0,0.0
6300,control,75.61,mobile,SG,0,0.0
6301,treatment,66.69,desktop,SG,0,0.0
6302,control,17.78,mobile,SG,0,0.0
6303,control,27.08,mobile,PH,0,0.0
6304,control,30.46,desktop,SG,0,0.0
6305,treatment,75.23,mobile,SG,0,0.0
6306,treatment,5.45,mobile,PH,1,16.07
6307,treatment,25.73,mobile,SG,0,0.0
6308,treatment,23.91,mobile,SG,0,0.0
6309,treatment,45.25,desktop,VN,0,0.0
6310,control,56.83,mobile,ID,0,0.0
6311,control,50.37,mobile,MY,0,0.0
6312,control,46.81,mobile,SG,0,0.0
6313,treatment,51.24,desktop,PH,0,0.0
6314,control,7.96,mobile,SG,0,0.0
6315,control,19.33,mobile,ID,0,0.0
6316,treatment,41.27,mobile,PH,1,32.03
6317,control,42.38,mobile,MY,0,0.0
6318,control,9.84,mobile,ID,0,0.0
6319,control,13.25,mobile,ID,0,0.0
6320,treatment,43.29,mobile,ID,0,0.0
6321,treatment,14.59,desktop,SG,0,0.0
6322,control,50.54,mobile,SG,0,0.0
6323,control,88.01,desktop,SG,0,0.0
6324,control,30.14,mobile,SG,0,0.0
6325,treatment,40.08,mobile,SG,0,0.0
6326,control,35.14,mobile,MY,0,0.0
6327,treatment,55.53,mobile,MY,0,0.0
6328,treatment,83.34,mobile,ID,0,0.0
6329,treatment,38.87,desktop,SG,0,0.0
6330,treatment,23.96,desktop,SG,0,0.0
6331,control,12.48,mobile,MY,0,0.0
6332,control,24.53,mobile,MY,0,0.0
6333,treatment,18.6,mobile,SG,0,0.0
6334,control,49.96,mobile,VN,0,0.0
6335,treatment,54.7,mobile,ID,0,0.0
6336,control,20.69,mobile,PH,0,0.0
6337,control,27.74,desktop,MY,0,0.0
6338,treatment,44.69,mobile,SG,0,0.0
6339,control,16.58,mobile,ID,0,0.0
6340,control,41.77,mobile,SG,0,0.0
6341,treatment,33.59,mobile,PH,0,0.0
6342,treatment,46.8,desktop,SG,0,0.0
6343,treatment,7.16,desktop,MY,0,0.0
6344,treatment,37.24,mobile,MY,0,0.0
6345,treatment,11.99,mobile,SG,0,0.0
6346,treatment,33.13,mobile,SG,0,0.0
6347,treatment,24.71,mobile,PH,0,0.0
6348,treatment,34.67,mobile,VN,0,0.0
6349,treatment,32.3,desktop,SG,1,10.28
6350,control,53.54,mobile,ID,0,0.0
6351,control,26.54,mobile,ID,0,0.0
6352,treatment,61.89,mobile,ID,0,0.0
6353,treatment,18.12,desktop,SG,0,0.0
6354,control,34.67,desktop,VN,0,0.0
6355,control,31.9,desktop,MY,0,0.0
6356,treatment,25.98,desktop,PH,1,6.69
6357,treatment,22.91,desktop,SG,0,0.0
6358,treatment,37.65,mobile,MY,0,0.0
6359,treatment,28.23,mobile,SG,0,0.0
6360,treatment,45.87,mobile,MY,0,0.0
6361,treatment,24.1,desktop,MY,0,0.0
6362,treatment,91.37,desktop,MY,0,0.0
6363,treatment,77.12,mobile,VN,0,0.0
6364,control,19.14,desktop,SG,0,0.0
6365,control,41.94,mobile,SG,0,0.0
6366,control,15.02,mobile,ID,0,0.0
6367,treatment,58.84,mobile,SG,0,0.0
6368,control,27.52,mobile,SG,0,0.0
6369,treatment,32.26,mobile,MY,0,0.0
6370,control,38.92,mobile,MY,1,25.71
6371,treatment,1.21,mobile,PH,0,0.0
6372,treatment,36.63,mobile,VN,1,7.51
6373,treatment,73.76,desktop,VN,0,0.0
6374,control,0.58,mobile,MY,1,20.78
6375,treatment,36.38,desktop,PH,0,0.0
6376,treatment,19.62,mobile,ID,0,0.0
6377,treatment,60.8,mobile,PH,0,0.0
6378,treatment,9.17,mobile,VN,0,0.0
6379,control,26.46,mobile,VN,0,0.0
6380,treatment,12.04,desktop,SG,0,0.0
6381,treatment,20.89,mobile,ID,0,0.0
6382,treatment,7.95,mobile,MY,0,0.0
6383,control,28.86,desktop,ID,0,0.0
6384,control,19.4,mobile,ID,0,0.0
6385,control,75.02,desktop,PH,0,0.0
6386,treatment,31.23,desktop,PH,1,32.91
6387,control,20.63,mobile,ID,0,0.0
6388,treatment,11.72,mobile,SG,0,0.0
6389,treatment,14.23,desktop,SG,0,0.0
6390,control,22.55,mobile,SG,0,0.0
6391,treatment,43.38,mobile,SG,1,17.13
6392,treatment,87.03,mobile,MY,0,0.0
6393,treatment,25.54,mobile,SG,0,0.0
6394,treatment,46.04,mobile,SG,1,19.39
6395,control,5.27,mobile,MY,0,0.0
6396,treatment,82.12,mobile,VN,0,0.0
6397,treatment,29.31,mobile,VN,0,0.0
6398,treatment,5.85,desktop,PH,0,0.0
6399,treatment,8.06,desktop,MY,0,0.0
6400,treatment,19.94,desktop,MY,0,0.0
6401,control,52.85,desktop,SG,0,0.0
6402,treatment,125.73,mobile,MY,0,0.0
6403,control,26.54,mobile,MY,0,0.0
6404,control,13.42,mobile,PH,0,0.0
6405,treatment,36.02,mobile,MY,0,0.0
6406,treatment,37.54,desktop,SG,0,0.0
6407,control,10.07,mobile,MY,1,24.35
6408,treatment,28.57,mobile,SG,0,0.0
6409,control,30.48,desktop,PH,0,0.0
6410,treatment,21.34,mobile,MY,0,0.0
6411,control,56.68,desktop,ID,0,0.0
6412,treatment,20.22,mobile,PH,0,0.0
6413,treatment,13.71,mobile,ID,0,0.0
6414,control,15.25,mobile,SG,0,0.0
6415,control,5.69,mobile,MY,0,0.0
6416,treatment,4.79,desktop,MY,0,0.0
6417,control,3.31,mobile,VN,0,0.0
6418,treatment,12.04,mobile,SG,0,0.0
